state,county, TOT_MALE,TOT_FEMALE,%  TOT_MALE,% TOT_FEMALE,fips
South Dakota,Bennett,1695,1773,48.87543253,51.12456747,46007
South Dakota,Bon Homme,4131,2849,59.18338109,40.81661891,46009
South Dakota,Brookings,18287,16945,51.90451862,48.09548138,46011
South Dakota,Brown,19322,19994,49.1453861,50.8546139,46013
South Dakota,Brule,2612,2617,49.95218971,50.04781029,46015
South Dakota,Buffalo,1012,1024,49.70530452,50.29469548,46017
South Dakota,Butte,5176,5046,50.63588339,49.36411661,46019
South Dakota,Campbell,716,661,51.99709513,48.00290487,46021
South Dakota,Charles Mix,4667,4671,49.97858214,50.02141786,46023
South Dakota,Clark,1925,1814,51.48435411,48.51564589,46025
South Dakota,Clay,7027,7014,50.046293,49.953707,46027
South Dakota,Codington,14081,13934,50.26235945,49.73764055,46029
South Dakota,Corson,2089,2076,50.15606242,49.84393758,46031
South Dakota,Custer,4337,4389,49.70203988,50.29796012,46033
South Dakota,Davison,9894,9896,49.99494694,50.00505306,46035
South Dakota,Day,2807,2698,50.99000908,49.00999092,46037
South Dakota,Deuel,2243,2094,51.71777727,48.28222273,46039
South Dakota,Dewey,2927,2977,49.57655827,50.42344173,46041
South Dakota,Douglas,1452,1483,49.47189097,50.52810903,46043
South Dakota,Edmunds,1939,1936,50.03870968,49.96129032,46045
South Dakota,Fall River,3417,3341,50.56229654,49.43770346,46047
South Dakota,Faulk,1156,1174,49.61373391,50.38626609,46049
South Dakota,Grant,3756,3391,52.55351896,47.44648104,46051
South Dakota,Gregory,2167,2045,51.44824311,48.55175689,46053
South Dakota,Haakon,954,964,49.73931178,50.26068822,46055
South Dakota,Hamlin,3138,2973,51.35002455,48.64997545,46057
South Dakota,Hand,1627,1635,49.87737584,50.12262416,46059
South Dakota,Hanson,1690,1686,50.05924171,49.94075829,46061
South Dakota,Harding,657,592,52.60208167,47.39791833,46063
South Dakota,Hughes,8680,8970,49.17847025,50.82152975,46065
South Dakota,Hutchinson,3605,3775,48.84823848,51.15176152,46067
South Dakota,Hyde,666,616,51.950078,48.049922,46069
South Dakota,Jackson,1662,1645,50.25703054,49.74296946,46071
South Dakota,Jerauld,1032,1011,50.51395007,49.48604993,46073
South Dakota,Jones,458,470,49.35344828,50.64655172,46075
South Dakota,Kingsbury,2524,2395,51.31124212,48.68875788,46077
South Dakota,Lake,6810,6247,52.15593168,47.84406832,46079
South Dakota,Lawrence,12867,12874,49.98640301,50.01359699,46081
South Dakota,Lincoln,29097,29710,49.47880354,50.52119646,46083
South Dakota,Lyman,1998,1823,52.28997645,47.71002355,46085
South Dakota,Marshall,2750,2362,53.79499218,46.20500782,46091
South Dakota,McCook,2779,2767,50.10818608,49.89181392,46087
South Dakota,McPherson,1192,1215,49.52222684,50.47777316,46089
South Dakota,Meade,14725,13569,52.04283594,47.95716406,46093
South Dakota,Mellette,1059,983,51.86092067,48.13907933,46095
South Dakota,Miner,1149,1064,51.92046995,48.07953005,46097
South Dakota,Minnehaha,97356,95520,50.47595346,49.52404654,46099
South Dakota,Moody,3272,3307,49.73400213,50.26599787,46101
South Dakota,Oglala Lakota,7010,7299,48.99014606,51.00985394,46102
South Dakota,Pennington,56294,55435,50.38441228,49.61558772,46103
South Dakota,Perkins,1465,1457,50.13689254,49.86310746,46105
South Dakota,Potter,1094,1113,49.56955143,50.43044857,46107
South Dakota,Roberts,5254,5193,50.29194984,49.70805016,46109
South Dakota,Sanborn,1266,1163,52.12021408,47.87978592,46111
South Dakota,Spink,3251,3244,50.05388761,49.94611239,46115
South Dakota,Stanley,1550,1472,51.29053607,48.70946393,46117
South Dakota,Sully,732,660,52.5862069,47.4137931,46119
South Dakota,Todd,5004,5279,48.66284158,51.33715842,46121
South Dakota,Tripp,2761,2717,50.40160643,49.59839357,46123
South Dakota,Turner,4241,4183,50.34425451,49.65574549,46125
South Dakota,Union,7874,7745,50.41295858,49.58704142,46127
South Dakota,Walworth,2775,2812,49.66887417,50.33112583,46129
South Dakota,Yankton,11900,10969,52.03550658,47.96449342,46135
South Dakota,Ziebach,1369,1373,49.92706054,50.07293946,46137
Tennessee,Anderson,37216,39266,48.65981538,51.34018462,47001
Tennessee,Bedford,24090,24948,49.12516824,50.87483176,47003
Tennessee,Benton,7926,8258,48.9742956,51.0257044,47005
Tennessee,Bledsoe,8697,6058,58.94273128,41.05726872,47007
Tennessee,Blount,63707,67642,48.50208224,51.49791776,47009
Tennessee,Bradley,51892,54835,48.62124861,51.37875139,47011
Tennessee,Campbell,19454,20129,49.14736124,50.85263876,47013
Tennessee,Cannon,7186,7276,49.68883972,50.31116028,47015
Tennessee,Carroll,13713,14307,48.94004283,51.05995717,47017
Tennessee,Carter,27579,28772,48.94145623,51.05854377,47019
Tennessee,Cheatham,20093,20346,49.68718316,50.31281684,47021
Tennessee,Chester,8309,8967,48.09562399,51.90437601,47023
Tennessee,Claiborne,15530,16226,48.9041441,51.0958559,47025
Tennessee,Clay,3800,3917,49.24193339,50.75806661,47027
Tennessee,Cocke,17289,18485,48.32839492,51.67160508,47029
Tennessee,Coffee,27208,28492,48.84739677,51.15260323,47031
Tennessee,Crockett,6853,7475,47.8294249,52.1705751,47033
Tennessee,Cumberland,29067,30606,48.71047207,51.28952793,47035
Tennessee,Davidson,334279,358308,48.26527209,51.73472791,47037
Tennessee,Decatur,5748,5958,49.10302409,50.89697591,47039
Tennessee,DeKalb,10061,10077,49.96027411,50.03972589,47041
Tennessee,Dickson,26248,27198,49.11125248,50.88874752,47043
Tennessee,Dyer,17994,19326,48.21543408,51.78456592,47045
Tennessee,Fayette,19937,20570,49.21865357,50.78134643,47047
Tennessee,Fentress,8890,9327,48.8005709,51.1994291,47049
Tennessee,Franklin,20459,21431,48.83981857,51.16018143,47051
Tennessee,Gibson,23517,25528,47.94984198,52.05015802,47053
Tennessee,Giles,14321,15182,48.54082636,51.45917364,47055
Tennessee,Grainger,11660,11485,50.37805141,49.62194859,47057
Tennessee,Greene,33987,35100,49.1944939,50.8055061,47059
Tennessee,Grundy,6602,6744,49.46800539,50.53199461,47061
Tennessee,Hamblen,31520,33049,48.81599529,51.18400471,47063
Tennessee,Hamilton,175888,188398,48.28294252,51.71705748,47065
Tennessee,Hancock,3231,3318,49.33577645,50.66422355,47067
Tennessee,Hardeman,13778,11442,54.63124504,45.36875496,47069
Tennessee,Hardin,12572,13204,48.77405338,51.22594662,47071
Tennessee,Hawkins,27743,28787,49.0765965,50.9234035,47073
Tennessee,Haywood,8085,9250,46.63974618,53.36025382,47075
Tennessee,Henderson,13519,14328,48.54741983,51.45258017,47077
Tennessee,Henry,15686,16672,48.47642005,51.52357995,47079
Tennessee,Hickman,13172,11891,52.55555999,47.44444001,47081
Tennessee,Houston,4058,4205,49.11049256,50.88950744,47083
Tennessee,Humphreys,9196,9290,49.74575354,50.25424646,47085
Tennessee,Jackson,5848,5910,49.73634972,50.26365028,47087
Tennessee,Jefferson,26586,27426,49.22239502,50.77760498,47089
Tennessee,Johnson,9573,8205,53.84745191,46.15254809,47091
Tennessee,Knox,226006,239283,48.57325232,51.42674768,47093
Tennessee,Lake,4764,2647,64.28282283,35.71717717,47095
Tennessee,Lauderdale,13304,12521,51.51597289,48.48402711,47097
Tennessee,Lawrence,21488,22246,49.13339736,50.86660264,47099
Tennessee,Lewis,5893,6193,48.75889459,51.24110541,47101
Tennessee,Lincoln,16753,17364,49.10455198,50.89544802,47103
Tennessee,Loudon,26085,26969,49.16688657,50.83311343,47105
Tennessee,Macon,11862,12403,48.88522563,51.11477437,47111
Tennessee,Madison,46226,51379,47.36027867,52.63972133,47113
Tennessee,Marion,13960,14615,48.85389326,51.14610674,47115
Tennessee,Marshall,16495,17188,48.97129116,51.02870884,47117
Tennessee,Maury,45506,48834,48.23616706,51.76383294,47119
Tennessee,McMinn,25975,27310,48.74730224,51.25269776,47107
Tennessee,McNairy,12692,13140,49.13285847,50.86714153,47109
Tennessee,Meigs,6109,6197,49.64245084,50.35754916,47121
Tennessee,Monroe,23088,23269,49.80477598,50.19522402,47123
Tennessee,Montgomery,102544,103406,49.7907259,50.2092741,47125
Tennessee,Moore,3203,3208,49.96100452,50.03899548,47127
Tennessee,Morgan,11809,9770,54.72450067,45.27549933,47129
Tennessee,Obion,14647,15620,48.39263885,51.60736115,47131
Tennessee,Overton,10939,11129,49.56951242,50.43048758,47133
Tennessee,Perry,4069,3995,50.45882937,49.54117063,47135
Tennessee,Pickett,2542,2540,50.01967729,49.98032271,47137
Tennessee,Polk,8325,8573,49.26618535,50.73381465,47139
Tennessee,Putnam,39227,39616,49.75330721,50.24669279,47141
Tennessee,Rhea,16401,16643,49.63382157,50.36617843,47143
Tennessee,Roane,25926,27214,48.78810689,51.21189311,47145
Tennessee,Robertson,35082,35930,49.40291782,50.59708218,47147
Tennessee,Rutherford,159916,164974,49.22158269,50.77841731,47149
Tennessee,Scott,10821,11218,49.09932393,50.90067607,47151
Tennessee,Sequatchie,7363,7513,49.49583221,50.50416779,47153
Tennessee,Sevier,47915,49977,48.94679851,51.05320149,47155
Tennessee,Shelby,444522,491242,47.50364408,52.49635592,47157
Tennessee,Smith,9921,10021,49.74927289,50.25072711,47159
Tennessee,Stewart,6773,6788,49.94469434,50.05530566,47161
Tennessee,Sullivan,76687,80981,48.6382779,51.3617221,47163
Tennessee,Sumner,91378,95771,48.82633623,51.17366377,47165
Tennessee,Tipton,30396,31185,49.35938033,50.64061967,47167
Tennessee,Trousdale,6521,4491,59.21721758,40.78278242,47169
Tennessee,Unicoi,8724,9037,49.11885592,50.88114408,47171
Tennessee,Union,9700,9988,49.26859,50.73141,47173
Tennessee,Van Buren,2886,2879,50.06071119,49.93928881,47175
Tennessee,Warren,20227,20651,49.48138363,50.51861637,47177
Tennessee,Washington,62829,65778,48.85348387,51.14651613,47179
Tennessee,Wayne,9144,7414,55.22406088,44.77593912,47181
Tennessee,Weakley,16382,17033,49.02588658,50.97411342,47183
Tennessee,White,13262,13845,48.92463201,51.07536799,47185
Tennessee,Williamson,113699,118030,49.06550324,50.93449676,47187
Tennessee,Wilson,69171,71454,49.18826667,50.81173333,47189
Texas,Anderson,35546,22511,61.22603648,38.77396352,48001
Texas,Andrews,9274,8854,51.15842895,48.84157105,48003
Texas,Angelina,42488,44604,48.78519267,51.21480733,48005
Texas,Aransas,11751,12041,49.39055145,50.60944855,48007
Texas,Archer,4326,4460,49.23742317,50.76257683,48009
Texas,Armstrong,918,974,48.52008457,51.47991543,48011
Texas,Atascosa,25084,25226,49.85887498,50.14112502,48013
Texas,Austin,14954,15035,49.86495048,50.13504952,48015
Texas,Bailey,3499,3528,49.79365305,50.20634695,48017
Texas,Bandera,11327,11497,49.627585,50.372415,48019
Texas,Bastrop,44296,42680,50.92899191,49.07100809,48021
Texas,Baylor,1744,1838,48.68788386,51.31211614,48023
Texas,Bee,19819,12768,60.8187314,39.1812686,48025
Texas,Bell,176710,178932,49.6876072,50.3123928,48027
Texas,Bexar,980516,1005533,49.3701817,50.6298183,48029
Texas,Blanco,5872,5830,50.1794565,49.8205435,48031
Texas,Borden,337,311,52.00617284,47.99382716,48033
Texas,Bosque,9248,9443,49.47835857,50.52164143,48035
Texas,Bowie,47473,46851,50.3297146,49.6702854,48037
Texas,Brazoria,187001,183199,50.51350621,49.48649379,48039
Texas,Brazos,114626,112132,50.54992547,49.45007453,48041
Texas,Brewster,4684,4583,50.54494443,49.45505557,48043
Texas,Briscoe,749,767,49.40633245,50.59366755,48045
Texas,Brooks,3595,3519,50.534158,49.465842,48047
Texas,Brown,18764,19160,49.47790317,50.52209683,48049
Texas,Burleson,9045,9344,49.18701398,50.81298602,48051
Texas,Burnet,23296,24246,49.00088343,50.99911657,48053
Texas,Caldwell,21822,21425,50.45899138,49.54100862,48055
Texas,Calhoun,11078,10483,51.37980613,48.62019387,48057
Texas,Callahan,6930,7064,49.52122338,50.47877662,48059
Texas,Cameron,206353,217555,48.67872274,51.32127726,48061
Texas,Camp,6329,6704,48.56134428,51.43865572,48063
Texas,Carson,3010,2995,50.12489592,49.87510408,48065
Texas,Cass,14581,15538,48.41130184,51.58869816,48067
Texas,Castro,3945,3720,51.46771037,48.53228963,48069
Texas,Chambers,21505,20949,50.6548264,49.3451736,48071
Texas,Cherokee,26822,25770,51.00015211,48.99984789,48073
Texas,Childress,4434,2857,60.81470306,39.18529694,48075
Texas,Clay,5209,5247,49.81828615,50.18171385,48077
Texas,Cochran,1423,1413,50.17630465,49.82369535,48079
Texas,Coke,1666,1704,49.43620178,50.56379822,48081
Texas,Coleman,4240,4157,50.49422413,49.50577587,48083
Texas,Collin,494802,510344,49.22687848,50.77312152,48085
Texas,Collingsworth,1449,1513,48.91964889,51.08035111,48087
Texas,Colorado,10665,10552,50.26629589,49.73370411,48089
Texas,Comal,73333,75040,49.42476057,50.57523943,48091
Texas,Comanche,6738,6796,49.78572484,50.21427516,48093
Texas,Concho,3020,1256,70.62675398,29.37324602,48095
Texas,Cooke,20262,20312,49.93838419,50.06161581,48097
Texas,Coryell,37143,37665,49.65110683,50.34889317,48099
Texas,Cottle,674,715,48.52411807,51.47588193,48101
Texas,Crane,2415,2379,50.37546934,49.62453066,48103
Texas,Crockett,1747,1752,49.92855101,50.07144899,48105
Texas,Crosby,2857,2922,49.43761897,50.56238103,48107
Texas,Culberson,1089,1115,49.41016334,50.58983666,48109
Texas,Dallam,3754,3446,52.13888889,47.86111111,48111
Texas,Dallas,1301788,1335984,49.35180144,50.64819856,48113
Texas,Dawson,6922,5697,54.8537919,45.1462081,48115
Texas,Deaf Smith,9369,9391,49.94136461,50.05863539,48117
Texas,Delta,2661,2688,49.74761638,50.25238362,48119
Texas,Denton,422725,436339,49.20762597,50.79237403,48121
Texas,DeWitt,10602,9585,52.51894784,47.48105216,48123
Texas,Dickens,1245,1004,55.35793686,44.64206314,48125
Texas,Dimmit,5071,5237,49.19480016,50.80519984,48127
Texas,Donley,1630,1689,49.11117807,50.88882193,48129
Texas,Duval,5780,5432,51.55190867,48.44809133,48131
Texas,Eastland,9149,9173,49.93450497,50.06549503,48133
Texas,Ector,82485,79639,50.87772322,49.12227678,48135
Texas,Edwards,1019,909,52.8526971,47.1473029,48137
Texas,El Paso,414214,426544,49.26673311,50.73326689,48141
Texas,Ellis,88513,90923,49.32845137,50.67154863,48139
Texas,Erath,20784,21662,48.96574471,51.03425529,48143
Texas,Falls,8230,9105,47.47620421,52.52379579,48145
Texas,Fannin,18731,16555,53.08337584,46.91662416,48147
Texas,Fayette,12456,12893,49.13803306,50.86196694,48149
Texas,Fisher,1903,1936,49.57020057,50.42979943,48151
Texas,Floyd,2942,2895,50.40260408,49.59739592,48153
Texas,Foard,583,617,48.58333333,51.41666667,48155
Texas,Fort Bend,386599,401259,49.0696293,50.9303707,48157
Texas,Franklin,5350,5416,49.69347947,50.30652053,48159
Texas,Freestone,10281,9527,51.90327141,48.09672859,48161
Texas,Frio,11753,8063,59.31065805,40.68934195,48163
Texas,Gaines,10598,10303,50.70570786,49.29429214,48165
Texas,Galveston,166132,171758,49.16748054,50.83251946,48167
Texas,Garza,4355,2223,66.2055336,33.7944664,48169
Texas,Gillespie,13054,13750,48.70168632,51.29831368,48171
Texas,Glasscock,765,623,55.11527378,44.88472622,48173
Texas,Goliad,3756,3828,49.52531646,50.47468354,48175
Texas,Gonzales,10517,10309,50.49937578,49.50062422,48177
Texas,Gray,11615,10280,53.04864124,46.95135876,48179
Texas,Grayson,65368,68623,48.78536618,51.21463382,48181
Texas,Gregg,60112,63595,48.59223811,51.40776189,48183
Texas,Grimes,15432,12928,54.41466855,45.58533145,48185
Texas,Guadalupe,81018,82676,49.49356727,50.50643273,48187
Texas,Hale,17658,16172,52.1962755,47.8037245,48189
Texas,Hall,1499,1529,49.50462351,50.49537649,48191
Texas,Hamilton,4218,4266,49.71711457,50.28288543,48193
Texas,Hansford,2785,2678,50.97931539,49.02068461,48195
Texas,Hardeman,1984,1938,50.58643549,49.41356451,48197
Texas,Hardin,28188,29019,49.27369028,50.72630972,48199
Texas,Harris,2333866,2364753,49.67131832,50.32868168,48201
Texas,Harrison,32660,34066,48.94643767,51.05356233,48203
Texas,Hartley,3365,2254,59.88610073,40.11389927,48205
Texas,Haskell,3108,2705,53.46636848,46.53363152,48207
Texas,Hays,110756,111875,49.74868729,50.25131271,48209
Texas,Hemphill,1920,1905,50.19607843,49.80392157,48211
Texas,Henderson,40249,42050,48.90581903,51.09418097,48213
Texas,Hidalgo,424482,441457,49.01985013,50.98014987,48215
Texas,Hill,18114,18240,49.82670408,50.17329592,48217
Texas,Hockley,11458,11522,49.86074848,50.13925152,48219
Texas,Hood,29601,30936,48.89736855,51.10263145,48221
Texas,Hopkins,18124,18686,49.23662048,50.76337952,48223
Texas,Houston,12385,10784,53.45504769,46.54495231,48225
Texas,Howard,20966,15493,57.50569132,42.49430868,48227
Texas,Hudspeth,2541,2254,52.99270073,47.00729927,48229
Texas,Hunt,47593,48900,49.3227488,50.6772512,48231
Texas,Hutchinson,10663,10535,50.30191528,49.69808472,48233
Texas,Irion,781,741,51.31406045,48.68593955,48235
Texas,Jack,4988,3855,56.40619699,43.59380301,48237
Texas,Jackson,7400,7474,49.75124378,50.24875622,48239
Texas,Jasper,17762,18110,49.51494202,50.48505798,48241
Texas,Jeff Davis,1154,1098,51.24333925,48.75666075,48243
Texas,Jefferson,130778,124223,51.28528908,48.71471092,48245
Texas,Jim Hogg,2694,2554,51.33384146,48.66615854,48247
Texas,Jim Wells,20244,20578,49.59090686,50.40909314,48249
Texas,Johnson,85449,85912,49.86490508,50.13509492,48251
Texas,Jones,12433,7384,62.73906242,37.26093758,48253
Texas,Karnes,9209,6441,58.84345048,41.15654952,48255
Texas,Kaufman,63360,65262,49.26062415,50.73937585,48257
Texas,Kendall,22350,23291,48.96912863,51.03087137,48259
Texas,Kenedy,228,214,51.58371041,48.41628959,48261
Texas,Kent,361,365,49.72451791,50.27548209,48263
Texas,Kerr,25219,27186,48.12327068,51.87672932,48265
Texas,Kimble,2134,2228,48.92251261,51.07748739,48267
Texas,King,140,137,50.54151625,49.45848375,48269
Texas,Kinney,2074,1693,55.0570746,44.9429254,48271
Texas,Kleberg,15939,15190,51.20305824,48.79694176,48273
Texas,Knox,1809,1844,49.52094169,50.47905831,48275
Texas,La Salle,4457,3074,59.18204754,40.81795246,48283
Texas,Lamar,23970,25758,48.20222008,51.79777992,48277
Texas,Lamb,6523,6635,49.5744034,50.4255966,48279
Texas,Lampasas,10461,10768,49.2769325,50.7230675,48281
Texas,Lavaca,9822,10288,48.84137245,51.15862755,48285
Texas,Lee,8609,8535,50.21581895,49.78418105,48287
Texas,Leon,8587,8683,49.72206138,50.27793862,48289
Texas,Liberty,42794,43529,49.57427337,50.42572663,48291
Texas,Limestone,12143,11376,51.63059654,48.36940346,48293
Texas,Lipscomb,1734,1621,51.68405365,48.31594635,48295
Texas,Live Oak,6667,5499,54.80026303,45.19973697,48297
Texas,Llano,10482,11164,48.42465121,51.57534879,48299
Texas,Loving,85,67,55.92105263,44.07894737,48301
Texas,Lubbock,151464,155948,49.27068559,50.72931441,48303
Texas,Lynn,2997,2880,50.99540582,49.00459418,48305
Texas,Madison,8283,6139,57.43308834,42.56691166,48313
Texas,Marion,4842,5086,48.7711523,51.2288477,48315
Texas,Martin,2911,2842,50.59968712,49.40031288,48317
Texas,Mason,2143,2137,50.07009346,49.92990654,48319
Texas,Matagorda,18415,18137,50.38028015,49.61971985,48321
Texas,Maverick,29178,29307,49.88971531,50.11028469,48323
Texas,McCulloch,4012,3975,50.23162639,49.76837361,48307
Texas,McLennan,124464,130143,48.88475179,51.11524821,48309
Texas,McMullen,411,338,54.87316422,45.12683578,48311
Texas,Medina,26276,24645,51.60150036,48.39849964,48325
Texas,Menard,1062,1077,49.64936886,50.35063114,48327
Texas,Midland,87103,85475,50.47167078,49.52832922,48329
Texas,Milam,12385,12746,49.28176356,50.71823644,48331
Texas,Mills,2456,2465,49.90855517,50.09144483,48333
Texas,Mitchell,4751,3394,58.33026397,41.66973603,48335
Texas,Montague,9618,9978,49.08144519,50.91855481,48337
Texas,Montgomery,292758,298167,49.54232771,50.45767229,48339
Texas,Moore,11160,10325,51.9432162,48.0567838,48341
Texas,Morris,5934,6405,48.09141746,51.90858254,48343
Texas,Motley,634,600,51.37763371,48.62236629,48345
Texas,Nacogdoches,31479,34232,47.90522135,52.09477865,48347
Texas,Navarro,24313,25252,49.052759,50.947241,48349
Texas,Newton,7066,6680,51.40404481,48.59595519,48351
Texas,Nolan,7370,7381,49.96271439,50.03728561,48353
Texas,Nueces,179134,183131,49.44833202,50.55166798,48355
Texas,Ochiltree,5030,4917,50.56801046,49.43198954,48357
Texas,Oldham,1109,1022,52.04129517,47.95870483,48359
Texas,Orange,41439,42133,49.58478916,50.41521084,48361
Texas,Palo Pinto,14235,14640,49.2987013,50.7012987,48363
Texas,Panola,11456,11692,49.49023674,50.50976326,48365
Texas,Parker,68872,69499,49.77343519,50.22656481,48367
Texas,Parmer,5123,4741,51.93633414,48.06366586,48369
Texas,Pecos,8912,6761,56.86211957,43.13788043,48371
Texas,Polk,26937,23094,53.84061882,46.15938118,48373
Texas,Potter,61609,58039,51.49187617,48.50812383,48375
Texas,Presidio,3557,3391,51.19458837,48.80541163,48377
Texas,Rains,6044,6115,49.7080352,50.2919648,48379
Texas,Randall,67024,69247,49.1843459,50.8156541,48381
Texas,Reagan,2001,1740,53.48837209,46.51162791,48383
Texas,Real,1733,1745,49.82748706,50.17251294,48385
Texas,Red River,5912,6263,48.55852156,51.44147844,48387
Texas,Reeves,9632,6063,61.36986301,38.63013699,48389
Texas,Refugio,3450,3582,49.06143345,50.93856655,48391
Texas,Roberts,448,455,49.6124031,50.3875969,48393
Texas,Robertson,8478,8806,49.05114557,50.94885443,48395
Texas,Rockwall,49740,50917,49.41534121,50.58465879,48397
Texas,Runnels,5203,5031,50.84033613,49.15966387,48399
Texas,Rusk,29363,25087,53.92653811,46.07346189,48401
Texas,Sabine,5213,5376,49.23033336,50.76966664,48403
Texas,San Augustine,4052,4180,49.22254616,50.77745384,48405
Texas,San Jacinto,14249,14470,49.6152373,50.3847627,48407
Texas,San Patricio,33652,33241,50.30720703,49.69279297,48409
Texas,San Saba,3308,2746,54.6415593,45.3584407,48411
Texas,Schleicher,1436,1459,49.60276339,50.39723661,48413
Texas,Scurry,9148,7718,54.239298,45.760702,48415
Texas,Shackelford,1572,1681,48.32462342,51.67537658,48417
Texas,Shelby,12637,12781,49.71673617,50.28326383,48419
Texas,Sherman,1604,1475,52.09483599,47.90516401,48421
Texas,Smith,111207,119014,48.30445528,51.69554472,48423
Texas,Somervell,4442,4574,49.26796806,50.73203194,48425
Texas,Starr,31430,33095,48.7098024,51.2901976,48427
Texas,Stephens,4990,4443,52.89939574,47.10060426,48429
Texas,Sterling,668,643,50.95347063,49.04652937,48431
Texas,Stonewall,665,697,48.82525698,51.17474302,48433
Texas,Sutton,1920,1838,51.09100585,48.90899415,48435
Texas,Swisher,3975,3487,53.26990083,46.73009917,48437
Texas,Tarrant,1020097,1064834,48.92713476,51.07286524,48439
Texas,Taylor,67226,70414,48.84190642,51.15809358,48441
Texas,Terrell,421,402,51.15431349,48.84568651,48443
Texas,Terry,6417,5870,52.22592984,47.77407016,48445
Texas,Throckmorton,708,807,46.73267327,53.26732673,48447
Texas,Titus,16186,16847,48.99948536,51.00051464,48449
Texas,Tom Green,58764,59425,49.72036315,50.27963685,48451
Texas,Travis,631266,617477,50.55211521,49.44788479,48453
Texas,Trinity,7105,7635,48.20217096,51.79782904,48455
Texas,Tyler,11693,10003,53.89472714,46.10527286,48457
Texas,Upshur,20387,20873,49.41105187,50.58894813,48459
Texas,Upton,1881,1790,51.23944429,48.76055571,48461
Texas,Uvalde,13209,13637,49.20286076,50.79713924,48463
Texas,Val Verde,25156,24052,51.12176882,48.87823118,48465
Texas,Van Zandt,27363,28656,48.84592727,51.15407273,48467
Texas,Victoria,45094,46941,48.99657739,51.00342261,48469
Texas,Walker,42184,30296,58.200883,41.799117,48471
Texas,Waller,26482,26644,49.84753228,50.15246772,48473
Texas,Ward,5898,5822,50.32423208,49.67576792,48475
Texas,Washington,17230,17878,49.07713342,50.92286658,48477
Texas,Webb,135563,140347,49.13305063,50.86694937,48479
Texas,Wharton,20500,21119,49.25634926,50.74365074,48481
Texas,Wheeler,2613,2578,50.33712194,49.66287806,48483
Texas,Wichita,68337,63727,51.74536588,48.25463412,48485
Texas,Wilbarger,6348,6472,49.51638066,50.48361934,48487
Texas,Willacy,11893,9622,55.27771322,44.72228678,48489
Texas,Williamson,279077,287642,49.24433449,50.75566551,48491
Texas,Wilson,25175,25049,50.12543804,49.87456196,48493
Texas,Winkler,3961,3759,51.30829016,48.69170984,48495
Texas,Wise,34159,34146,50.00951614,49.99048386,48497
Texas,Wood,22386,22743,49.60446719,50.39553281,48499
Texas,Yoakum,4385,4206,51.04178792,48.95821208,48501
Texas,Young,8937,9108,49.52618454,50.47381546,48503
Texas,Zapata,7083,7107,49.9154334,50.0845666,48505
Texas,Zavala,6061,5922,50.57998832,49.42001168,48507
Utah,Beaver,3361,3219,51.07902736,48.92097264,49001
Utah,Box Elder,27852,27098,50.68607825,49.31392175,49003
Utah,Cache,63667,63401,50.10466837,49.89533163,49005
Utah,Carbon,10065,10204,49.65711185,50.34288815,49007
Utah,Daggett,556,424,56.73469388,43.26530612,49009
Utah,Davis,177609,174104,50.49827558,49.50172442,49011
Utah,Duchesne,10103,9861,50.60609096,49.39390904,49013
Utah,Emery,5110,4904,51.02856002,48.97143998,49015
Utah,Garfield,2645,2435,52.06692913,47.93307087,49017
Utah,Grand,4933,4831,50.52232692,49.47767308,49019
Utah,Iron,26363,26412,49.9535765,50.0464235,49021
Utah,Juab,5929,5626,51.31112073,48.68887927,49023
Utah,Kane,3894,3815,50.51238812,49.48761188,49025
Utah,Millard,6658,6348,51.19175765,48.80824235,49027
Utah,Morgan,6224,5821,51.67289332,48.32710668,49029
Utah,Piute,746,699,51.62629758,48.37370242,49031
Utah,Rich,1268,1196,51.46103896,48.53896104,49033
Utah,Salt Lake,578614,574019,50.19932624,49.80067376,49035
Utah,San Juan,7726,7723,50.00970937,49.99029063,49037
Utah,Sanpete,16112,14511,52.61404826,47.38595174,49039
Utah,Sevier,10945,10594,50.81480106,49.18519894,49041
Utah,Summit,21461,20472,51.17926216,48.82073784,49043
Utah,Tooele,35389,34518,50.62297052,49.37702948,49045
Utah,Uintah,18011,17427,50.82397426,49.17602574,49047
Utah,Utah,314587,307626,50.55937436,49.44062564,49049
Utah,Wasatch,16873,16367,50.76113117,49.23886883,49051
Utah,Washington,85053,86647,49.53581829,50.46418171,49053
Utah,Wayne,1381,1309,51.33828996,48.66171004,49055
Utah,Weber,129008,127351,50.3231796,49.6768204,49057
Vermont,Addison,18469,18504,49.95266816,50.04733184,50001
Vermont,Bennington,17363,18268,48.73003845,51.26996155,50003
Vermont,Caledonia,15166,15136,50.04950168,49.95049832,50005
Vermont,Chittenden,80692,83880,49.03142697,50.96857303,50007
Vermont,Essex,3131,3119,50.096,49.904,50009
Vermont,Franklin,24611,24810,49.79866858,50.20133142,50011
Vermont,Grand Isle,3578,3512,50.46544429,49.53455571,50013
Vermont,Lamoille,12657,12643,50.02766798,49.97233202,50015
Vermont,Orange,14524,14475,50.08448567,49.91551433,50017
Vermont,Orleans,13501,13406,50.17653399,49.82346601,50019
Vermont,Rutland,28924,29748,49.29779111,50.70220889,50021
Vermont,Washington,28773,29367,49.48916409,50.51083591,50023
Vermont,Windham,20919,21837,48.92646646,51.07353354,50025
Vermont,Windsor,26944,28342,48.73566545,51.26433455,50027
Virginia,Accomack,15817,16595,48.79982722,51.20017278,51001
