state,county,% Age 0 to 29 years,% Age 30 to 39,% Age 40 to 49 years,% Age 50 to 59 years,% Age 60 to 69 years,% Age 70 to 79,% Age 80 to 85+,fips
Tennessee,Perry,35.86309524,10.63988095,11.89236111,13.04563492,13.81448413,9.920634921,4.82390873,47135
Tennessee,Pickett,28.65013774,8.913813459,10.94057458,16.07634789,16.45021645,12.47540338,6.493506494,47137
Tennessee,Polk,32.5127234,10.39176234,13.55189963,15.26807906,13.9128891,9.699372707,4.66327376,47139
Tennessee,Putnam,42.58970359,11.6941263,11.25274279,12.01501719,10.97624393,7.607523813,3.864642391,47141
Tennessee,Rhea,37.82835008,11.27890086,12.16559739,13.47294516,12.70729936,8.62183755,3.925069604,47143
Tennessee,Roane,31.37749341,10.06586376,12.38050433,15.11479112,15.31614603,10.44599172,5.299209635,47145
Tennessee,Robertson,38.01892638,13.11186842,13.07243846,14.55387822,11.59522334,6.653804991,2.993860193,47147
Tennessee,Rutherford,44.81424482,14.26605928,13.56028194,11.95943242,8.759887962,4.540613746,2.099479824,47149
Tennessee,Scott,38.61790462,11.65207133,13.07681837,13.53055946,11.82903036,7.922319524,3.371296338,47151
Tennessee,Sequatchie,33.96746437,10.81607959,12.83275074,14.21080936,14.29819844,9.686743748,4.187953751,47153
Tennessee,Sevier,34.65043109,11.12654762,12.66089159,14.50680342,13.98071344,9.260205124,3.814407715,47155
Tennessee,Shelby,42.08336717,13.48363476,12.24347164,12.56385157,10.91482468,5.707421957,3.003428215,47157
Tennessee,Smith,37.00732123,11.93461037,12.19536656,15.13890282,12.50125364,7.968107512,3.25443787,47159
Tennessee,Stewart,33.82493916,10.65555637,12.32947423,15.2864833,14.165622,9.505198732,4.2327262,47161
Tennessee,Sullivan,32.97244844,10.86587006,12.69756704,14.35738387,13.69777,10.04325545,5.365705153,47163
Tennessee,Sumner,37.45999177,12.92446126,13.57634826,13.84832406,11.62977093,7.202817007,3.358286713,47165
Tennessee,Tipton,39.52517822,12.64351017,12.82538445,14.18456992,11.32492165,6.581575486,2.914860103,47167
Tennessee,Trousdale,39.15728296,19.34253542,11.63276426,11.55103523,9.752996731,6.038866691,2.524518707,47169
Tennessee,Unicoi,31.47908338,10.58498958,12.30786555,14.71763977,14.92033106,10.24717077,5.742919881,47171
Tennessee,Union,35.14323446,11.34193417,12.36286063,15.6389679,13.57679805,8.492482731,3.443722064,47173
Tennessee,Van Buren,31.62185603,9.401561145,12.83607979,14.0329575,17.15524718,10.42497832,4.527320035,47175
Tennessee,Warren,37.37462694,12.02358237,12.93605362,13.3886198,12.03092128,8.209795,4.036400998,47177
Tennessee,Washington,38.2537498,11.27776871,12.4021243,13.20534652,12.30881678,8.399231768,4.152962125,47179
Tennessee,Wayne,32.54620123,13.18999879,13.63691267,14.52470105,12.71288803,8.587993719,4.801304505,47181
Tennessee,Weakley,41.57414335,10.06134969,10.95915008,12.60811013,12.00658387,8.041298818,4.749364058,47183
Tennessee,White,35.35618106,11.33286605,12.18873354,13.77872874,13.63116538,9.019810381,4.692514849,47185
Tennessee,Williamson,39.14529472,12.07401749,15.52718909,14.12814106,10.60678638,5.697172128,2.821399134,47187
Tennessee,Wilson,36.91022222,13.14062222,14.00604444,14.03306667,11.648,7.217066667,3.044977778,47189
Texas,Anderson,34.72277245,16.38906592,15.56918201,12.87011041,10.43285047,6.798491138,3.217527602,48001
Texas,Andrews,47.23080318,14.62930274,11.65048544,11.27537511,8.219329214,4.346866726,2.647837599,48003
Texas,Angelina,40.94291094,12.24337482,11.92876498,12.60276489,11.01249254,7.196987094,4.072704726,48005
Texas,Aransas,28.71133154,9.314055145,10.02858104,14.09297243,16.70729657,14.58053127,6.565232011,48007
Texas,Archer,34.07694059,11.09720009,11.74595948,15.05804689,14.06783519,8.741179149,5.212838607,48009
Texas,Armstrong,33.77378436,10.57082452,11.78646934,12.05073996,15.01057082,10.88794926,5.919661734,48011
Texas,Atascosa,42.653548,13.09679984,12.07115882,11.98370105,10.26237329,6.569270523,3.363148479,48013
Texas,Austin,37.58378072,11.03404582,11.42418887,13.40824969,13.66834506,8.813231518,4.068158325,48015
Texas,Bailey,46.17902377,11.65504483,11.25658176,10.95773445,9.819268536,6.005407713,4.12693895,48017
Texas,Bandera,26.96284613,9.341044515,10.35313705,16.5615142,18.99754644,12.65772871,5.126182965,48019
Texas,Bastrop,39.83857616,12.22406181,12.29879507,13.63594555,12.40572112,6.662757542,2.934142752,48021
Texas,Baylor,35.03629257,10.83193747,10.46901173,12.67448353,13.5678392,10.18983808,7.230597432,48023
Texas,Bee,41.32322705,16.74594163,13.61279038,11.23147267,8.653757633,5.446957376,2.985853254,48025
Texas,Bell,47.90997689,14.86916618,11.37576552,10.40118996,8.263365969,4.766872304,2.413663178,48027
Texas,Bexar,44.02474461,15.03673877,12.56303344,11.33627619,9.040159634,5.182047371,2.816999983,48029
Texas,Blanco,29.38813878,9.400102547,11.5023073,15.98871988,17.67219279,11.45103401,4.5975047,48031
Texas,Borden,29.32098765,9.413580247,15.12345679,14.66049383,13.27160494,9.259259259,8.950617284,48033
Texas,Bosque,33.47600449,10.08506768,10.37932695,13.5840779,14.99117222,11.50286234,5.981488417,48035
Texas,Bowie,39.40142488,13.24053263,12.28955515,12.5259743,11.17000975,7.35549807,4.017005216,48037
Texas,Brazoria,41.34440843,15.08562939,13.96758509,12.37520259,9.635332253,5.156942193,2.434900054,48039
Texas,Brazos,55.32902919,13.18321735,9.671544113,8.640488979,7.121689202,3.910336129,2.143695041,48041
Texas,Brewster,32.45926406,13.57505126,11.0175893,12.35567066,15.15053415,10.34854861,5.093341966,48043
Texas,Briscoe,30.80474934,11.47757256,11.87335092,13.72031662,12.66490765,12.26912929,7.189973615,48045
Texas,Brooks,44.2788867,11.61090807,9.235310655,10.95023897,10.96429575,8.279448974,4.68091088,48047
Texas,Brown,36.88693176,11.94230566,11.50986183,13.15789474,12.6252505,8.960025314,4.917730197,48049
Texas,Burleson,35.35809451,10.96307575,10.73467834,14.56849203,14.53586383,8.450704225,5.389091305,48051
Texas,Burnet,34.40116108,10.85776787,11.08493543,13.5501241,15.10033234,10.04375079,4.9619284,48053
Texas,Caldwell,41.97516591,13.1222975,12.19969015,12.37080029,10.87474276,6.125280366,3.33202303,48055
Texas,Calhoun,39.45086035,12.15156996,11.08482909,12.96322063,12.25360605,7.856778443,4.239135476,48057
Texas,Callahan,34.56481349,11.6907246,11.64784908,14.04173217,13.97741889,8.946691439,5.13077033,48059
Texas,Cameron,47.61764345,11.70277513,12.13753928,10.3116714,8.84272059,5.897741963,3.489908188,48061
Texas,Camp,41.37190209,10.65756157,10.51177779,12.53740505,12.72922581,7.926033914,4.266093762,48063
Texas,Carson,36.73605329,11.82348043,11.24063281,13.22231474,13.55537052,8.592839301,4.829308909,48065
Texas,Cass,35.1240081,10.45187423,11.59069026,13.50974468,13.57614795,10.41535244,5.332182343,48067
Texas,Castro,44.89236791,11.24592303,10.54142205,11.05022831,11.1285062,6.366601435,4.774951076,48069
Texas,Chambers,43.10783436,14.27898431,13.53936025,11.93527112,9.626890281,5.288076506,2.223583172,48071
Texas,Cherokee,40.9434895,11.28308488,12.05506541,12.11971402,11.61393368,7.906145421,4.078567082,48073
Texas,Childress,44.74009052,14.9225072,10.27293924,9.614593334,9.477437937,7.077218489,3.895213277,48075
Texas,Clay,31.65646519,10.23335884,11.5627391,15.39785769,15.70390207,9.975133894,5.470543229,48077
Texas,Cochran,42.03102962,12.5528914,10.08462623,13.08180536,10.54301834,6.7348378,4.971791255,48079
Texas,Coke,33.35311573,10.08902077,8.991097923,13.85756677,14.48071217,12.16617211,7.06231454,48081
Texas,Coleman,32.36870311,9.57484816,11.00392997,14.10027391,15.44599262,11.15874717,6.347505061,48083
Texas,Collin,40.14123321,14.63687862,16.1353674,13.20753403,8.710774355,5.020265713,2.147946666,48085
Texas,Collingsworth,40.54692775,11.78257934,10.19581364,12.35651587,12.08642809,7.967589467,5.064145847,48087
Texas,Colorado,36.53673941,10.27006646,10.26535325,13.31950794,14.30928029,9.619644625,5.679408022,48089
Texas,Comal,35.81851145,12.16124227,12.53395159,14.09016465,13.64062195,8.044590323,3.710917755,48091
Texas,Comanche,34.69040934,9.871434905,10.84675632,13.5288902,13.80227575,11.23097384,6.029259642,48093
Texas,Concho,27.85313377,17.68007484,19.03648269,12.23105706,11.01496726,7.951356408,4.23292797,48095
Texas,Cooke,38.75881106,11.34963277,10.91092818,13.3829546,13.1783901,8.207226303,4.212056982,48097
Texas,Coryell,45.71837237,17.04630521,13.02801839,9.727569244,7.582076783,4.730777457,2.166880548,48099
Texas,Cottle,33.18934485,11.44708423,9.4312455,13.96688265,14.54283657,11.37508999,6.047516199,48101
Texas,Crane,45.61952441,12.72423863,11.8064247,12.49478515,9.115561118,4.839382562,3.400083438,48103
Texas,Crockett,37.7250643,12.2320663,12.00342955,12.94655616,12.746499,8.43098028,3.915404401,48105
Texas,Crosby,40.66447482,11.76674165,10.3824191,12.11282229,11.81865375,8.392455442,4.862432947,48107
Texas,Culberson,37.65880218,10.57168784,9.800362976,13.61161525,13.47549909,8.802177858,6.079854809,48109
Texas,Dallam,47.33333333,13.23611111,11.77777778,11.68055556,8.680555556,4.819444444,2.472222222,48111
Texas,Dallas,44.32945683,15.13042067,12.88500295,11.92521567,8.805423668,4.565405956,2.359074249,48113
Texas,Dawson,44.29035581,14.02646802,10.83287107,10.69022902,9.509469847,6.672478009,3.978128219,48115
Texas,Deaf Smith,48.24626866,11.94029851,11.42857143,10.60234542,9.557569296,4.850746269,3.374200426,48117
Texas,Delta,36.1562909,11.14226958,11.10487942,12.91830249,14.30173864,10.20751542,4.169003552,48119
Texas,Denton,41.22382034,15.32260693,15.35240681,12.99961353,8.628809961,4.616536137,1.85620629,48121
Texas,DeWitt,35.00767821,12.71610442,12.2554119,13.50374003,12.5179571,8.381631743,5.617476594,48123
Texas,Dickens,34.45975989,12.44997777,12.44997777,10.89373055,12.98354824,11.16051578,5.602489996,48125
Texas,Dimmit,44.23748545,12.01979045,10.94295693,10.8556461,10.26387272,7.149786574,4.530461777,48127
Texas,Donley,37.75233504,9.761976499,9.189514914,11.93130461,14.67309431,10.57547454,6.11630009,48129
Texas,Duval,42.01748127,11.82661434,11.3360685,11.67499108,9.748483767,8.820906172,4.57545487,48131
Texas,Eastland,36.8900775,10.63748499,10.19539352,13.19724921,13.43739766,9.982534658,5.65986246,48133
Texas,Ector,49.09081937,15.14951519,11.25743258,10.27546816,7.847080013,4.088845575,2.290839111,48135
Texas,Edwards,33.55809129,8.973029046,9.128630705,11.9813278,16.64937759,13.74481328,5.96473029,48137
Texas,El Paso,46.4509407,13.32797309,12.01285031,11.05775978,8.800748848,5.177113985,3.172613285,48141
Texas,Ellis,41.91243675,13.38750307,13.24316191,12.86921242,10.32290064,5.708442007,2.556343209,48139
Texas,Erath,48.69716817,11.0988079,9.873721905,10.89855346,9.81953541,6.05475192,3.557461245,48143
Texas,Falls,36.79838477,13.56792616,11.52004615,13.58523219,12.05653303,7.810787424,4.66109028,48145
Texas,Fannin,36.36002947,12.37601315,12.48653857,13.65980842,12.35900924,8.32624837,4.432352774,48147
Texas,Fayette,32.13144503,10.15819164,10.28837429,13.92559864,15.69687167,11.02607598,6.773442739,48149
Texas,Fisher,33.7327429,10.41938005,10.4975254,13.15446731,14.82156812,9.663974993,7.710341235,48151
Texas,Floyd,41.9564845,10.98166867,10.94740449,11.71834847,10.96453658,8.120609902,5.310947404,48153
Texas,Foard,31.66666667,9.666666667,9.666666667,16.16666667,13.08333333,11.75,8,48155
Texas,Fort Bend,41.39743456,14.02638547,15.20984746,12.67994994,9.986063478,4.733213346,1.967105747,48157
Texas,Franklin,35.5563812,11.18335501,10.80252647,13.76555824,13.3754412,10.05944641,5.257291473,48159
Texas,Freestone,34.9707189,12.39398223,13.47940226,12.56563005,12.89378029,8.71365105,4.982835218,48161
Texas,Frio,46.93177231,15.57832055,10.94570044,10.04743642,8.129794106,5.435002019,2.931974162,48163
Texas,Gaines,52.13626142,13.0376537,10.98033587,10.85593991,7.066647529,3.554853835,2.368307736,48165
Texas,Galveston,39.27284027,13.58726213,12.84944805,13.53221463,11.48302702,6.216224215,3.058983693,48167
Texas,Garza,43.82791122,13.92520523,14.65491031,12.49619945,6.932198237,4.940711462,3.222864092,48169
Texas,Gillespie,30.93568124,9.40531264,9.547082525,12.56901955,16.00880466,13.31517684,8.218922549,48171
Texas,Glasscock,41.06628242,13.04034582,13.18443804,11.88760807,10.87896254,6.268011527,3.674351585,48173
Texas,Goliad,33.43881857,10.65400844,11.1814346,13.63396624,15.70411392,9.90242616,5.485232068,48175
Texas,Gonzales,41.74589455,11.64890041,11.1159128,12.5372131,11.12551618,7.553058677,4.273504274,48177
Texas,Gray,40.12788308,13.39575245,12.53710893,12.11692167,10.39963462,7.006165791,4.416533455,48179
Texas,Grayson,38.62722123,12.06498944,11.58436014,13.27626482,12.41949086,7.931129703,4.096543798,48181
Texas,Gregg,42.34926075,12.98471388,11.43508451,11.87402491,10.79162861,6.509736717,4.055550616,48183
Texas,Grimes,36.98519041,12.40479549,12.27080395,13.96332863,12.88434415,7.845557123,3.645980254,48185
Texas,Guadalupe,40.0240693,14.29007783,13.65474605,12.83370191,9.960658301,6.173103474,3.063643139,48187
Texas,Hale,45.675436,13.18060893,11.04345256,11.39521135,9.340821756,5.829145729,3.535323677,48189
Texas,Hall,36.69088507,9.940554822,10.00660502,13.17701453,13.11096433,10.43593131,6.638044914,48191
Texas,Hamilton,34.44130127,10.30174446,10.18387553,13.00094295,13.90853371,10.902876,7.260726073,48193
Texas,Hansford,44.8837635,11.05619623,11.51382025,12.30093355,9.93959363,6.077246934,4.228445909,48195
Texas,Hardeman,33.86027537,11.57572667,12.23865375,12.41713412,14.27842937,9.89291178,5.736868944,48197
Texas,Hardin,38.47081651,12.8236055,12.15585505,13.2256542,12.09117765,7.420420578,3.812470502,48199
Texas,Harris,44.0769724,15.49740466,13.27766733,11.60581439,8.866477576,4.488297519,2.187366118,48201
Texas,Harrison,39.7790966,12.27257741,11.69559092,12.76413992,12.13769745,7.494829602,3.856068099,48203
Texas,Hartley,35.13080619,14.7357181,17.20946788,13.04502581,8.400071187,7.36785905,4.111051789,48205
Texas,Haskell,35.23137795,13.16015827,10.27008429,12.59246516,13.26337519,9.461551694,6.020987442,48207
Texas,Hays,46.90092575,14.30977716,12.26783332,10.64092602,9.054893523,4.80256568,2.023078547,48209
Texas,Hemphill,43.1372549,12.33986928,13.1503268,11.66013072,10.11764706,6.326797386,3.267973856,48211
Texas,Henderson,34.93359579,10.82030158,11.11921166,13.63686072,14.23711102,10.21276079,5.040158447,48213
Texas,Hidalgo,50.71038491,12.58991684,12.24878427,9.487157871,7.261019541,4.857386028,2.845350539,48215
Texas,Hill,36.95879408,11.50629917,10.85712714,13.04120592,13.12647852,9.465258293,5.044836882,48217
Texas,Hockley,44.30374238,13.13751088,10.48738033,11.64490862,10.41775457,6.244560487,3.764142733,48219
Texas,Hood,33.01286816,10.87434131,10.27140427,13.4446702,15.36250558,11.26088177,5.773328708,48221
Texas,Hopkins,38.88345558,11.66259169,11.78212442,13.05623472,12.08910622,8.14995925,4.376528117,48223
Texas,Houston,32.50032371,12.19733264,12.81885278,13.57417239,13.28067677,9.650826535,5.977815184,48225
Texas,Howard,39.05757152,14.60544721,13.99105845,14.18031213,9.687594284,5.085164157,3.392852245,48227
Texas,Hudspeth,41.08446298,17.37226277,12.17935349,9.155370177,9.53076121,7.340980188,3.336809176,48229
Texas,Hunt,40.31898687,12.1117594,11.90759951,13.51911538,11.3728457,7.132123574,3.637569565,48231
Texas,Hutchinson,40.1217096,12.50589678,12.18039438,11.94924049,12.21813379,6.849702802,4.174922162,48233
Texas,Irion,34.95400788,10.64388962,11.49802891,13.79763469,13.86333771,10.70959264,4.533508541,48235
Texas,Jack,38.6294244,12.77846885,12.11127445,13.66052245,11.0369784,7.848015379,3.935316069,48237
Texas,Jackson,39.35054457,12.98910851,10.80408767,12.08148447,12.31679441,7.489579131,4.968401237,48239
Texas,Jasper,37.5,11.39049955,11.05597681,13.52029438,13.18855932,9.029326494,4.315343443,48241
Texas,Jeff Davis,16.8294849,9.147424512,11.63410302,15.54174067,23.40142096,16.42984014,7.01598579,48243
Texas,Jefferson,41.01748621,13.99249415,11.98426673,12.53093125,10.76113427,5.975270685,3.738416712,48245
Texas,Jim Hogg,44.3597561,11.87118902,10.5945122,10.95655488,9.794207317,8.441310976,3.982469512,48247
Texas,Jim Wells,43.74846896,12.84846406,11.19739356,11.44725883,10.29346921,6.614080643,3.85086473,48249
Texas,Johnson,41.03675866,13.3320884,12.68141526,12.98895315,10.52689935,6.492725883,2.941159307,48251
Texas,Jones,35.78240904,16.13261341,14.37654539,12.46909219,10.35474593,6.938487157,3.946106878,48253
Texas,Karnes,41.39297125,16.16613419,12.12779553,10.74760383,9.680511182,5.725239617,4.159744409,48255
Texas,Kaufman,42.15064297,14.56904729,13.46270467,12.3633593,9.744833699,5.316353345,2.39305873,48257
Texas,Kendall,35.42648058,11.22893889,13.2687715,14.03343485,13.03433317,8.494555334,4.513485682,48259
Texas,Kenedy,41.40271493,13.34841629,10.63348416,11.76470588,9.728506787,8.597285068,4.524886878,48261
Texas,Kent,29.61432507,11.29476584,8.953168044,13.91184573,14.60055096,12.80991736,8.815426997,48263
Texas,Kerr,32.6705467,9.802499761,9.548707184,12.90525713,15.02337563,12.68390421,7.365709379,48265
Texas,Kimble,28.42732691,9.674461256,10.24759285,13.41127923,17.21687299,13.89270977,7.129756992,48267
Texas,King,36.82310469,13.35740072,9.386281588,14.07942238,13.71841155,6.137184116,6.498194946,48269
Texas,Kinney,34.40403504,12.21130873,12.21130873,10.48579772,12.42367932,11.06981683,7.194053624,48271
Texas,Kleberg,52.49445854,12.01130778,9.38353304,8.699283626,8.162806386,5.933374024,3.315236596,48273
Texas,Knox,39.91240077,11.03202847,9.85491377,12.34601697,12.6745141,8.431426225,5.748699699,48275
Texas,La Salle,48.1343779,12.9066525,11.69831364,9.719824724,7.781171159,6.413490904,3.346169167,48283
Texas,Lamar,38.48133848,11.31756757,11.54078185,13.13947876,12.1078668,8.763674389,4.649292149,48277
Texas,Lamb,42.44566043,11.90150479,10.45751634,12.23590211,11.0123119,6.74874601,5.198358413,48279
Texas,Lampasas,34.53766075,11.34297423,12.42168731,14.89943002,13.28371567,8.959442272,4.555089736,48281
Texas,Lavaca,36.23570363,10.39781203,10.33814023,12.83938339,14.01790154,9.507707608,6.663351566,48285
Texas,Lee,35.54013066,12.03336444,11.63089127,14.48320112,13.71325245,8.171955203,4.427204853,48287
Texas,Leon,34.15749855,9.947886508,10.50376375,13.13839027,15.00868558,11.65026057,5.593514765,48289
Texas,Liberty,42.93641324,13.25255146,12.78685866,12.645529,10.20817163,5.756287432,2.414188571,48291
Texas,Limestone,37.50159446,12.00731324,11.30150091,12.73013308,13.1170543,8.78013521,4.562268804,48293
Texas,Lipscomb,38.50968703,14.27719821,9.56780924,12.9657228,12.60804769,6.795827124,5.275707899,48295
Texas,Live Oak,34.45668256,13.98980766,11.0554003,13.21716258,12.71576525,9.31283906,5.252342594,48297
Texas,Llano,24.87295574,7.728910653,8.662108473,13.19412363,19.76346669,16.41411808,9.364316733,48299
Texas,Loving,52.63157895,17.10526316,2.631578947,9.210526316,13.15789474,5.263157895,0,48301
Texas,Lubbock,48.62724942,13.14880356,10.42249489,10.28554513,9.119032439,5.275330826,3.121543726,48303
Texas,Lynn,40.59894504,12.35324145,10.51556917,13.42521695,10.9069253,7.435766548,4.764335545,48305
Texas,Madison,42.37969768,14.90777978,11.50325891,10.35223963,9.977811677,6.989321869,3.889890445,48313
Texas,Marion,28.78726833,9.84085415,10.46535052,16.00523771,16.71031426,12.55036261,5.640612409,48315
Texas,Martin,46.02815922,13.85364158,11.36798192,11.94159569,8.917086737,5.092994959,2.798539892,48317
Texas,Mason,31.58878505,9.64953271,9.509345794,13.08411215,15.44392523,13.73831776,6.985981308,48319
Texas,Matagorda,40.29054498,12.28386956,10.56850514,13.12924053,12.51367914,7.2034362,4.010724447,48321
Texas,Maverick,50.32914423,12.01162691,11.5978456,9.898264512,8.205522784,5.067966145,2.88962982,48323
Texas,McCulloch,35.92087142,10.54213096,10.72993615,12.87091524,14.11042945,10.22912232,5.596594466,48307
Texas,McLennan,45.97477681,12.36690272,10.72594233,11.11909728,10.04646377,6.020651435,3.746165659,48309
Texas,McMullen,33.37783712,9.879839786,11.08144192,13.61815754,13.35113485,10.54739653,8.144192256,48311
Texas,Medina,39.11745645,11.83990888,12.3563952,13.64662909,11.83205357,7.362384871,3.845171933,48325
Texas,Menard,28.56474988,8.321645629,9.022907901,13.83824217,16.45628799,14.9602618,8.835904628,48327
Texas,Midland,46.31644821,16.56931938,11.23434041,10.52857259,8.50050412,3.99239764,2.858417643,48329
Texas,Milam,37.61091879,11.16151367,10.99041025,12.94815169,13.36198321,8.678524531,5.248497871,48331
Texas,Mills,31.61958951,8.53485064,10.2214997,13.75736639,15.72851047,12.74131274,7.396870555,48333
Texas,Mitchell,41.78023327,14.36464088,12.08103131,11.40577041,10.17802333,6.482504604,3.707796194,48335
Texas,Montague,35.40008165,10.89508063,10.91038988,13.64053889,13.42620943,10.2418861,5.485813431,48337
Texas,Montgomery,40.90028345,13.44299192,13.69310826,13.0910014,10.39912002,5.930871092,2.542623852,48339
Texas,Moore,48.48498953,13.39073772,11.45915755,10.66790784,8.829415872,4.477542471,2.690249011,48341
Texas,Morris,35.81327498,11.1192155,10.88418835,12.79682308,13.91522814,9.530756139,5.940513818,48343
Texas,Motley,31.44246353,9.157212318,10.2917342,11.99351702,16.77471637,12.88492707,7.455429498,48345
Texas,Nacogdoches,48.76504695,10.54617948,9.730486524,10.67553378,10.46704509,6.344447657,3.47126052,48347
Texas,Navarro,41.16412791,11.44154141,11.53031373,12.64602038,11.70987592,7.614243922,3.893876728,48349
Texas,Newton,35.06474611,11.19598429,11.40695475,14.42601484,13.80037829,9.348174014,4.757747708,48351
Texas,Nolan,40.72944207,11.89071927,11.00942309,11.87038167,11.82292726,8.121483289,4.555623348,48353
Texas,Nueces,41.93836004,13.80067078,11.92221164,11.97438339,10.69686555,6.198777138,3.468731453,48355
Texas,Ochiltree,47.21021413,12.38564391,12.25495124,11.58138132,9.118327134,5.147280587,2.302201669,48357
Texas,Oldham,37.44720788,14.31252933,12.57625528,13.8901924,11.68465509,6.851243548,3.237916471,48359
Texas,Orange,39.55152443,12.73871632,12.05068683,13.07854305,11.67615948,7.04063562,3.863734265,48361
Texas,Palo Pinto,37.88398268,10.88831169,11.06147186,13.40952381,13.34372294,9.229437229,4.183549784,48363
Texas,Panola,37.4373596,11.68135476,11.53015379,12.83912217,13.75496803,8.389493693,4.367547952,48365
Texas,Parker,38.18141084,12.7613445,12.80904236,14.34332338,11.79510157,6.939315319,3.170462019,48367
Texas,Parmer,44.56609895,12.53041363,11.07055961,12.44931062,9.793187348,6.052311436,3.53811841,48369
Texas,Pecos,40.38792828,15.97013973,13.0861992,12.09723729,9.366426338,5.965673451,3.126395712,48371
Texas,Polk,33.76706442,12.16445804,11.76270712,14.44504407,16.77360037,8.396793988,2.690331994,48373
Texas,Potter,44.25314255,14.39305296,12.08043595,11.44607515,9.50956138,5.144256486,3.173475528,48375
Texas,Presidio,39.4502015,11.41335636,10.39147956,10.31951641,11.01036269,9.902130109,7.512953368,48377
Texas,Rains,31.44995477,10.7163418,10.72456616,14.2610412,16.44872111,11.45653425,4.942840694,48379
Texas,Randall,41.07697162,14.56069156,11.7413096,11.61949351,11.00821158,6.487073552,3.506248578,48381
Texas,Reagan,44.80085539,14.06041165,12.75060144,11.52098369,9.462710505,4.517508688,2.886928629,48383
Texas,Real,27.51581369,8.798159862,10.20701553,13.94479586,19.29269695,13.48476136,6.756756757,48385
Texas,Red River,32.10677618,10.19301848,11.15400411,14.33264887,14.6201232,11.21149897,6.381930185,48387
Texas,Reeves,42.77795476,17.47053202,13.61580121,10.04778592,7.741318891,5.122650526,3.223956674,48389
Texas,Refugio,36.14903299,10.93572241,10.26734926,13.38168373,12.62798635,10.80773606,5.830489192,48391
Texas,Roberts,35.43743079,13.8427464,10.18826135,12.95681063,13.17829457,9.966777409,4.429678848,48393
Texas,Robertson,37.86160611,11.79703772,11.13168248,13.01203425,12.96574867,8.429761629,4.802129137,48395
Texas,Rockwall,40.02106163,13.65925867,14.9368648,13.35525597,9.791668736,5.618089154,2.617801047,48397
Texas,Runnels,36.41782294,11.79401993,10.82665624,13.10338089,13.00566738,9.400039085,5.452413524,48399
Texas,Rusk,38.06060606,13.18089991,13.16437098,12.7805326,11.6271809,7.309458219,3.876951331,48401
Texas,Sabine,29.36065729,8.782699027,8.95268675,14.19397488,16.8004533,14.70393805,7.205590707,48403
Texas,San Augustine,31.57191448,9.074344023,9.706025267,15.09961127,15.42759961,11.92905734,7.191448008,48405
Texas,San Jacinto,34.41624012,10.18837703,11.1320032,14.23796093,15.44622027,10.00383022,4.575368223,48407
Texas,San Patricio,42.0178494,13.51561449,12.03713393,11.92351965,10.27910245,6.90804718,3.318732902,48409
Texas,San Saba,37.64453254,11.57912124,9.200528576,11.4304592,12.83448959,10.91840106,6.39246779,48411
Texas,Schleicher,38.75647668,13.2642487,10.98445596,11.74438687,12.60794473,9.050086356,3.592400691,48413
Texas,Scurry,41.64591486,13.56575359,12.11905609,11.88782165,10.2691806,6.195897071,4.316376141,48415
Texas,Shackelford,35.78235475,10.20596373,11.34337535,14.11005226,13.95634799,8.853366124,5.748539809,48417
Texas,Shelby,40.3454245,11.24006609,12.03871272,12.64064836,11.77118577,7.683531356,4.28043119,48419
Texas,Sherman,42.54628126,11.07502436,11.65962975,13.60831439,10.62033128,6.49561546,3.994803508,48421
Texas,Smith,41.26600093,12.75730711,11.53717515,11.89378901,11.1154065,7.262586819,4.167734481,48423
Texas,Somervell,35.62555457,11.41304348,12.63309672,14.27462289,13.69787045,7.730700976,4.625110914,48425
Texas,Starr,51.5505618,11.9411081,11.58775668,9.765207284,7.262301434,5.097249128,2.795815575,48427
Texas,Stephens,37.29460405,12.71069649,10.78129969,12.91211704,12.64709,8.661083431,4.993109297,48429
Texas,Sterling,41.03737605,13.42486651,12.73836766,11.36536995,10.67887109,5.644546148,5.110602593,48431
Texas,Stonewall,33.55359765,9.3979442,9.544787078,13.50954479,14.31718062,11.45374449,8.223201175,48433
Texas,Sutton,37.57317722,10.75039915,12.45343268,13.57104843,12.95902076,7.956359766,4.736562001,48435
Texas,Swisher,41.91905655,12.7847762,10.72098633,11.41785044,10.73438756,7.410881801,5.01206111,48437
Texas,Tarrant,43.2424862,14.55510998,13.19376996,12.49389069,9.195652038,4.876516297,2.442574838,48439
Texas,Taylor,46.79235687,13.20110433,9.770415577,10.57686719,9.492153444,6.251816332,3.915286254,48441
Texas,Terrell,30.74119077,10.32806804,11.78614824,10.69258809,15.67436209,13.12272175,7.654921021,48443
Texas,Terry,44.10352405,13.12769594,10.4419305,11.68714902,10.0024416,6.527223895,4.110034996,48445
Texas,Throckmorton,30.2970297,9.768976898,9.372937294,15.11551155,15.04950495,12.21122112,8.184818482,48447
Texas,Titus,45.49995459,11.22211122,12.15451215,11.74280265,9.941573578,6.199860745,3.239185057,48449
Texas,Tom Green,43.53027778,14.11468072,10.13207659,11.11440151,10.50774607,6.542063982,4.058753353,48451
Texas,Travis,40.99762721,18.54112496,14.30222231,11.38024397,8.718207029,4.071614415,1.988960098,48453
Texas,Trinity,31.37042062,9.647218453,10.2917232,13.95522388,16.53324288,12.33378562,5.868385346,48455
Texas,Tyler,35.24151917,12.07134956,10.84992625,12.65671091,13.32964602,10.31987463,5.530973451,48457
